mean,median,max,time
16.49,18.36,27.35,2020-04-03 07:00:00
17.14,19.83,27.35,2020-04-03 08:00:00
16.2,17.74,28.65,2020-04-03 09:00:00
16.12,17.28,28.29,2020-04-03 10:00:00
28.92,20.84,81.7,2020-04-03 13:00:00
22.04,24.38,105.6,2020-04-04 06:00:00
46.62,47.99,105.56,2020-04-04 10:00:00
41.68,43.8,76.62,2020-04-04 11:00:00
23.98,25.32,43.99,2020-04-04 12:00:00
24.79,26.22,54.38,2020-04-04 13:00:00
16.05,17.61,31.92,2020-04-05 06:00:00
16.26,17.21,26.93,2020-04-05 07:00:00
16.35,17.4,27.71,2020-04-05 08:00:00
17.89,20.12,29.28,2020-04-05 09:00:00
17.52,18.72,29.62,2020-04-05 11:00:00
21.21,21.98,38.94,2020-04-05 12:00:00
19.98,22.27,58.84,2020-04-05 13:00:00
16.95,21.72,65.29,2020-04-06 06:00:00
20.47,22.37,31.58,2020-04-06 07:00:00
19.3,20.18,32.33,2020-04-06 08:00:00
20.91,22.5,35.4,2020-04-06 09:00:00
19.37,19.04,31.88,2020-04-06 10:00:00
18.94,19.53,29.77,2020-04-06 11:00:00
18.37,17.27,56.3,2020-04-06 12:00:00
33.63,34.68,126.96,2020-04-06 13:00:00
31.4,32.33,89.48,2020-04-08 07:00:00
100.12,97.65,239.45,2020-04-08 09:00:00
79.0,78.56,213.66,2020-04-08 10:00:00
41.73,37.75,124.32,2020-04-08 11:00:00
57.44,60.6,122.24,2020-04-08 12:00:00
22.44,20.04,223.3,2020-04-09 06:00:00
18.37,19.05,30.85,2020-04-09 11:00:00
34.21,29.73,103.68,2020-04-09 12:00:00
20.69,17.14,203.93,2020-04-10 06:00:00
17.86,19.31,43.16,2020-04-10 09:00:00
16.87,16.87,34.13,2020-04-10 10:00:00
19.22,17.79,56.41,2020-04-10 12:00:00
22.76,19.05,72.53,2020-04-11 06:00:00
22.08,18.8,70.02,2020-04-11 11:00:00
71.48,65.56,201.44,2020-04-11 12:00:00
18.27,18.32,48.83,2020-04-12 08:00:00
54.26,52.45,139.12,2020-04-12 09:00:00
46.72,45.91,101.86,2020-04-12 10:00:00
18.95,19.2,39.23,2020-04-12 11:00:00
48.07,31.02,205.69,2020-04-12 12:00:00
28.21,19.18,93.22,2020-04-13 12:00:00
22.64,22.38,52.88,2020-04-14 07:00:00
36.11,35.22,79.76,2020-04-14 08:00:00
60.49,62.61,117.57,2020-04-14 09:00:00
79.55,77.31,189.78,2020-04-14 10:00:00
23.84,21.57,71.97,2020-04-14 11:00:00
32.55,25.13,126.71,2020-04-14 12:00:00
24.18,19.57,133.44,2020-04-15 07:00:00
43.91,40.58,104.71,2020-04-15 12:00:00
24.33,19.85,70.77,2020-04-16 12:00:00
23.56,18.48,132.87,2020-04-17 07:00:00
35.11,38.39,83.18,2020-04-17 09:00:00
41.94,45.0,64.76,2020-04-17 10:00:00
32.97,36.01,55.87,2020-04-17 11:00:00
42.64,45.48,82.15,2020-04-17 12:00:00
27.31,26.47,68.48,2020-04-18 12:00:00
25.86,22.75,57.28,2020-04-19 07:00:00
26.54,25.02,70.95,2020-04-19 12:00:00
37.19,34.8,82.32,2020-04-20 07:00:00
61.64,54.7,200.44,2020-04-20 08:00:00
38.63,31.47,169.91,2020-04-20 09:00:00
66.07,56.83,178.06,2020-04-20 10:00:00
25.84,26.32,68.12,2020-04-20 11:00:00
37.13,32.0,110.92,2020-04-20 12:00:00
26.64,24.96,59.31,2020-04-21 07:00:00
24.28,23.16,55.18,2020-04-21 10:00:00
62.29,65.89,138.98,2020-04-21 11:00:00
24.37,25.29,73.79,2020-04-22 07:00:00
26.89,27.36,223.89,2020-04-23 07:00:00
21.93,15.94,79.38,2020-04-23 11:00:00
35.29,28.54,118.05,2020-04-24 11:00:00
21.75,16.44,222.71,2020-04-25 08:00:00
38.7,35.07,105.63,2020-04-25 11:00:00
26.06,19.97,134.34,2020-04-26 08:00:00
45.2,47.45,90.44,2020-04-26 10:00:00
109.83,120.13,234.37,2020-04-26 11:00:00
37.66,32.27,224.06,2020-04-27 08:00:00
58.44,49.79,224.48,2020-04-27 11:00:00
39.55,35.61,141.86,2020-04-28 08:00:00
22.19,21.3,247.48,2020-04-28 09:00:00
65.7,65.15,151.53,2020-04-28 10:00:00
83.38,76.49,224.48,2020-04-28 11:00:00
34.35,35.13,68.68,2020-04-29 08:00:00
17.11,17.86,31.06,2020-04-29 09:00:00
19.97,19.61,69.8,2020-04-29 10:00:00
80.38,71.69,224.48,2020-04-29 11:00:00
65.64,56.75,224.48,2020-04-30 08:00:00
24.91,21.04,123.17,2020-04-30 09:00:00
32.52,27.7,214.67,2020-04-30 10:00:00
31.25,42.65,223.48,2020-04-30 11:00:00
139.94,137.68,224.48,2020-05-01 08:00:00
74.16,73.24,194.23,2020-05-01 09:00:00
64.7,61.44,119.45,2020-05-01 10:00:00
41.42,36.36,127.89,2020-05-02 09:00:00
53.99,48.69,135.22,2020-05-02 10:00:00
77.52,91.8,228.2,2020-05-02 11:00:00
48.45,42.9,129.06,2020-05-03 09:00:00
66.53,62.17,138.44,2020-05-03 10:00:00
52.24,44.4,138.44,2020-08-12 08:00:00
15.02,16.62,36.86,2020-08-12 09:00:00
16.46,16.57,45.79,2020-08-12 10:00:00
26.7,32.55,59.04,2020-08-12 11:00:00
57.49,50.28,224.48,2020-08-13 08:00:00
17.47,18.04,66.29,2020-08-13 09:00:00
20.62,20.69,49.69,2020-08-13 10:00:00
33.52,44.51,61.11,2020-08-13 11:00:00
50.25,38.99,224.48,2020-08-14 08:00:00
34.18,39.45,72.01,2020-08-14 11:00:00
24.46,26.5,54.86,2020-08-15 08:00:00
27.05,25.34,105.71,2020-08-16 08:00:00
15.01,15.82,37.52,2020-08-16 10:00:00
33.61,37.41,73.78,2020-08-16 11:00:00
21.97,17.36,131.63,2020-08-17 08:00:00
32.44,31.29,68.44,2020-08-17 11:00:00
22.19,17.66,223.89,2020-08-18 08:00:00
87.93,86.08,249.07,2020-08-18 11:00:00
21.76,22.97,222.49,2020-08-20 07:00:00
39.52,43.83,79.76,2020-08-22 08:00:00
37.06,36.63,112.96,2020-08-22 09:00:00
21.49,21.66,70.27,2020-08-22 10:00:00
72.76,83.3,187.67,2020-08-22 11:00:00
39.88,18.41,108.11,2020-08-22 12:00:00
17.81,15.34,95.06,2020-08-23 07:00:00
18.31,20.72,49.61,2020-08-23 11:00:00
26.73,22.55,74.15,2020-08-23 12:00:00
20.33,16.32,50.75,2020-08-25 07:00:00
37.17,33.56,187.41,2020-08-26 10:00:00
34.0,34.95,74.71,2020-08-26 11:00:00
27.58,27.4,54.13,2020-08-26 12:00:00
19.37,16.5,88.81,2020-08-27 07:00:00
15.77,17.16,44.95,2020-08-27 09:00:00
14.84,16.93,30.7,2020-08-27 11:00:00
125.34,145.85,239.45,2020-08-27 12:00:00
33.71,23.71,121.45,2020-08-28 11:00:00
60.99,63.55,120.23,2020-08-28 12:00:00
36.98,37.56,75.47,2020-08-29 07:00:00
35.09,27.43,200.79,2020-08-29 08:00:00
56.19,40.96,202.56,2020-08-29 09:00:00
60.47,60.97,180.72,2020-08-29 10:00:00
32.36,37.34,69.69,2020-08-29 11:00:00
28.57,30.07,69.0,2020-08-29 12:00:00
29.43,19.25,235.5,2020-08-30 12:00:00
29.94,29.02,88.12,2020-08-31 11:00:00
31.45,23.83,113.2,2020-08-31 12:00:00
36.67,42.17,82.56,2020-09-01 07:00:00
86.71,83.64,233.47,2020-09-01 08:00:00
72.82,79.93,202.83,2020-09-01 09:00:00
27.78,29.18,118.38,2020-09-01 10:00:00
31.13,28.77,102.77,2020-09-01 11:00:00
23.76,22.64,62.28,2020-09-01 12:00:00
20.5,19.21,72.12,2020-09-02 06:00:00
22.79,19.87,77.24,2020-09-02 09:00:00
30.47,29.17,83.54,2020-09-02 10:00:00
16.29,15.85,57.87,2020-09-02 11:00:00
44.06,40.76,134.67,2020-09-02 12:00:00
15.28,16.2,34.07,2020-09-03 09:00:00
16.92,17.65,56.85,2020-09-03 12:00:00
19.29,18.75,50.64,2020-09-04 06:00:00
25.76,24.2,75.56,2020-09-04 10:00:00
27.13,25.88,82.52,2020-09-04 11:00:00
28.74,27.88,81.97,2020-09-04 12:00:00
18.18,15.88,48.89,2020-09-05 06:00:00
18.45,18.2,43.03,2020-09-05 08:00:00
28.52,27.15,112.12,2020-09-05 09:00:00
35.72,29.83,169.75,2020-09-05 10:00:00
40.65,38.05,148.46,2020-09-05 11:00:00
34.5,33.13,96.13,2020-09-05 12:00:00
19.59,18.35,121.28,2020-09-06 06:00:00
24.33,25.48,57.06,2020-09-06 11:00:00
20.41,20.94,39.66,2020-09-06 12:00:00
19.63,24.98,68.38,2020-09-06 13:00:00
30.43,17.47,224.48,2020-09-07 13:00:00
18.67,19.06,48.73,2020-09-11 13:00:00
33.58,31.9,83.04,2020-09-12 08:00:00
35.28,33.41,123.14,2020-09-12 09:00:00
16.18,15.04,35.31,2020-09-12 13:00:00
19.02,16.97,79.41,2020-09-13 13:00:00
25.44,27.13,50.92,2020-09-14 06:00:00
32.98,34.93,85.52,2020-09-14 07:00:00
65.68,38.68,211.34,2020-09-14 08:00:00
38.92,35.55,95.43,2020-09-14 11:00:00
39.65,40.45,91.96,2020-09-14 12:00:00
29.53,30.02,63.22,2020-09-14 13:00:00
27.44,26.14,65.64,2020-09-15 09:00:00
29.22,29.71,64.99,2020-09-15 10:00:00
32.67,30.31,199.68,2020-09-15 11:00:00
34.19,24.17,108.59,2020-09-17 10:00:00
25.58,25.84,63.67,2020-09-17 11:00:00
64.55,52.51,229.29,2020-09-24 07:00:00
71.38,75.3,161.71,2020-09-24 08:00:00
53.57,55.09,159.46,2020-09-24 09:00:00
36.87,31.51,99.69,2020-09-24 10:00:00
22.03,21.86,56.45,2020-09-24 12:00:00
30.87,27.34,82.69,2020-09-24 13:00:00
63.45,60.92,224.48,2020-09-24 14:00:00
24.71,23.68,103.58,2020-09-25 08:00:00
46.54,30.64,196.12,2020-09-25 09:00:00
25.94,23.7,79.62,2020-09-25 10:00:00
15.67,16.77,35.1,2020-09-25 11:00:00
18.75,19.95,36.64,2020-09-25 12:00:00
18.24,18.05,48.57,2020-09-25 14:00:00
20.59,21.63,47.76,2020-09-26 06:00:00
40.99,34.62,186.24,2020-09-26 09:00:00
82.75,84.54,189.22,2020-09-26 10:00:00
51.86,48.54,125.73,2020-09-26 11:00:00
49.27,49.65,134.72,2020-09-26 12:00:00
63.19,52.88,185.81,2020-09-26 13:00:00
44.44,52.23,149.57,2020-09-26 14:00:00
15.98,17.05,46.31,2020-09-27 09:00:00
20.28,17.48,60.49,2020-09-27 10:00:00
18.48,17.83,53.15,2020-09-27 13:00:00
27.67,25.99,121.38,2020-09-27 14:00:00
34.66,34.63,226.31,2020-09-28 05:00:00
53.51,54.55,176.63,2020-09-28 06:00:00
60.68,56.78,156.76,2020-09-28 07:00:00
31.27,31.47,83.26,2020-09-28 08:00:00
28.8,27.85,143.19,2020-09-28 09:00:00
22.5,21.02,108.56,2020-09-28 10:00:00
54.34,39.44,196.57,2020-09-28 11:00:00
75.42,83.37,152.28,2020-09-28 12:00:00
63.97,63.59,180.87,2020-09-28 13:00:00
41.43,41.71,107.36,2020-09-28 14:00:00
17.87,17.31,46.12,2020-09-29 06:00:00
16.39,16.2,35.84,2020-09-29 07:00:00
15.88,16.83,33.35,2020-09-29 08:00:00
21.21,19.67,51.63,2020-09-29 09:00:00
19.81,20.01,51.51,2020-09-29 10:00:00
22.53,22.57,73.68,2020-09-29 11:00:00
28.17,26.26,96.4,2020-09-29 12:00:00
42.37,36.11,169.16,2020-09-29 13:00:00
146.41,150.02,239.45,2020-09-29 14:00:00
28.6,29.94,73.65,2020-09-30 05:00:00
26.21,25.63,109.91,2020-09-30 06:00:00
44.21,42.6,107.15,2020-09-30 07:00:00
74.69,68.54,220.8,2020-09-30 08:00:00
57.2,58.84,135.45,2020-09-30 09:00:00
47.68,48.18,113.34,2020-09-30 10:00:00
23.34,22.01,66.08,2020-09-30 11:00:00
23.66,24.53,52.57,2020-09-30 12:00:00
21.75,18.06,65.01,2020-09-30 14:00:00
16.65,17.2,36.19,2020-10-01 08:00:00
23.5,24.73,63.16,2020-10-01 09:00:00
52.16,37.83,118.55,2020-10-01 10:00:00
63.38,67.8,126.58,2020-10-01 11:00:00
76.96,78.84,156.58,2020-10-01 12:00:00
61.74,65.38,118.45,2020-10-01 13:00:00
35.01,35.43,110.16,2020-10-01 14:00:00
13.86,15.56,34.16,2020-10-02 04:00:00
15.92,17.33,28.65,2020-10-02 06:00:00
15.66,16.7,29.47,2020-10-02 07:00:00
15.76,16.61,29.94,2020-10-02 08:00:00
18.3,18.77,44.22,2020-10-02 09:00:00
20.43,22.36,45.04,2020-10-02 10:00:00
87.12,95.45,158.77,2020-10-02 11:00:00
28.14,24.2,84.4,2020-10-02 12:00:00
17.43,18.37,33.33,2020-10-02 13:00:00
14.87,15.68,27.48,2020-10-03 07:00:00
17.33,19.24,30.05,2020-10-03 08:00:00
21.5,21.81,47.5,2020-10-03 11:00:00
20.54,22.21,30.62,2020-10-03 13:00:00
21.04,22.32,68.58,2020-10-03 14:00:00
19.27,16.52,248.5,2020-10-04 07:00:00
16.53,16.92,29.28,2020-10-04 08:00:00
18.8,20.38,32.02,2020-10-04 09:00:00
16.81,17.79,30.04,2020-10-04 10:00:00
17.07,16.18,42.84,2020-10-04 11:00:00
32.1,35.3,48.27,2020-10-04 12:00:00
24.51,24.05,105.17,2020-10-04 14:00:00
20.78,20.44,75.37,2020-10-05 11:00:00
85.24,85.37,213.57,2020-10-05 12:00:00
50.71,54.67,89.56,2020-10-05 13:00:00
39.32,41.48,82.56,2020-10-05 14:00:00
18.32,19.06,88.77,2020-10-06 04:00:00
21.24,20.58,62.72,2020-10-06 06:00:00
25.02,26.5,46.65,2020-10-06 07:00:00
30.08,30.4,248.96,2020-10-06 08:00:00
29.83,28.45,247.31,2020-10-06 09:00:00
21.11,21.59,40.47,2020-10-06 10:00:00
17.14,17.21,33.22,2020-10-06 11:00:00
15.62,15.84,63.91,2020-10-06 12:00:00
16.72,17.3,28.77,2020-10-06 13:00:00
15.91,15.55,58.57,2020-10-06 14:00:00
14.78,15.08,27.36,2020-10-07 10:00:00
14.33,15.31,27.0,2020-10-07 12:00:00
14.48,15.8,27.0,2020-10-07 13:00:00
15.17,16.51,30.54,2020-10-07 14:00:00
32.82,30.48,113.36,2020-10-10 10:00:00
38.87,37.5,175.58,2020-10-17 06:00:00
60.64,42.59,222.02,2020-10-17 07:00:00
34.2,26.68,188.96,2020-10-17 08:00:00
65.53,57.45,223.19,2020-10-17 09:00:00
47.84,46.38,133.12,2020-10-17 10:00:00
29.21,31.0,51.51,2020-10-17 11:00:00
25.88,26.68,86.37,2020-10-17 12:00:00
21.17,23.46,36.18,2020-10-19 09:00:00
35.81,32.49,96.35,2020-10-19 10:00:00
59.12,59.77,126.35,2020-10-19 11:00:00
50.33,49.67,125.87,2020-10-19 12:00:00
20.88,20.02,45.19,2020-10-19 13:00:00
34.06,34.07,78.34,2020-10-21 07:00:00
32.17,30.84,105.88,2020-10-21 08:00:00
70.76,53.77,215.78,2020-10-21 09:00:00
25.57,27.04,51.95,2020-10-21 10:00:00
39.92,39.42,104.05,2020-10-21 11:00:00
33.22,34.98,67.72,2020-10-21 12:00:00
19.2,17.43,49.71,2020-10-21 13:00:00
22.53,19.85,69.46,2020-10-22 15:00:00
19.1,15.52,49.16,2020-10-24 03:00:00
22.82,23.15,51.52,2020-10-24 04:00:00
18.8,19.33,59.23,2020-10-24 05:00:00
23.65,25.38,48.5,2020-10-24 07:00:00
79.09,70.52,237.78,2020-10-24 08:00:00
33.12,34.58,80.76,2020-10-24 09:00:00
22.82,25.27,47.95,2020-10-24 10:00:00
25.6,27.44,49.65,2020-10-24 11:00:00
20.76,23.62,45.36,2020-10-24 12:00:00
29.02,29.01,68.83,2020-10-24 13:00:00
36.36,38.11,73.56,2020-10-24 14:00:00
37.25,39.97,69.85,2020-10-24 15:00:00
32.15,31.42,112.14,2020-10-25 08:00:00
35.99,34.34,104.21,2020-10-25 09:00:00
42.86,43.33,147.96,2020-10-25 10:00:00
65.89,63.98,153.87,2020-10-25 11:00:00
63.09,62.0,191.26,2020-10-25 12:00:00
45.9,42.55,108.54,2020-10-25 13:00:00
20.91,22.8,43.31,2020-10-25 14:00:00
33.47,35.81,71.85,2020-10-25 15:00:00
19.18,19.18,46.18,2020-10-26 13:00:00
18.7,18.8,43.99,2020-10-27 08:00:00
22.29,24.28,38.95,2020-10-27 09:00:00
31.53,34.97,56.0,2020-10-27 10:00:00
16.52,15.92,37.21,2020-10-28 04:00:00
15.18,15.15,31.09,2020-10-28 05:00:00
16.69,16.67,36.63,2020-10-28 08:00:00
19.86,20.58,36.5,2020-10-28 09:00:00
24.86,24.0,72.87,2020-10-28 10:00:00
47.07,49.47,90.61,2020-10-28 11:00:00
59.72,63.06,123.51,2020-10-28 12:00:00
56.8,58.48,153.57,2020-10-28 13:00:00
34.24,36.42,66.77,2020-10-28 14:00:00
70.36,66.97,168.77,2020-10-28 15:00:00
16.79,17.87,30.1,2020-10-29 05:00:00
17.63,19.93,30.28,2020-10-29 06:00:00
17.21,19.24,28.77,2020-10-29 07:00:00
36.67,25.48,163.96,2020-10-29 08:00:00
53.38,44.03,130.41,2020-10-29 09:00:00
82.11,73.56,239.45,2020-10-29 10:00:00
65.81,61.24,193.08,2020-10-29 11:00:00
28.63,28.65,59.68,2020-10-29 12:00:00
19.12,16.39,58.02,2020-10-29 14:00:00
55.59,57.25,108.58,2020-10-29 15:00:00
18.09,17.34,33.08,2020-10-30 03:00:00
15.74,15.85,240.98,2020-10-30 04:00:00
17.61,19.63,27.93,2020-10-30 05:00:00
19.63,21.81,30.04,2020-10-30 13:00:00
16.93,17.71,32.4,2020-10-31 03:00:00
16.67,17.54,27.93,2020-10-31 04:00:00
112.45,119.17,200.55,2020-10-31 14:00:00
73.3,75.02,149.86,2020-10-31 15:00:00
16.97,17.2,28.29,2020-11-01 04:00:00
84.5,89.36,153.95,2020-11-01 14:00:00
67.18,71.62,118.08,2020-11-01 15:00:00
16.59,16.46,44.01,2020-11-02 03:00:00
15.8,15.86,30.9,2020-11-02 12:00:00
16.58,16.27,31.71,2020-11-02 13:00:00
18.44,17.32,30.21,2020-11-02 14:00:00
19.45,20.02,32.68,2020-11-02 15:00:00
16.74,15.76,30.48,2020-11-03 09:00:00
16.96,16.57,31.05,2020-11-03 10:00:00
24.51,24.4,44.66,2020-11-03 11:00:00
18.2,18.05,37.05,2020-11-03 12:00:00
15.48,15.54,28.63,2020-11-03 13:00:00
18.06,19.65,117.69,2020-11-03 16:00:00
20.85,18.29,249.07,2020-11-04 08:00:00
16.87,15.8,243.83,2020-11-04 09:00:00
19.62,19.34,132.27,2020-11-04 16:00:00
16.84,17.68,28.54,2020-11-05 08:00:00
16.28,16.13,30.49,2020-11-05 10:00:00
15.49,15.7,29.45,2020-11-05 11:00:00
17.85,19.33,27.71,2020-11-05 12:00:00
18.0,19.27,32.38,2020-11-07 09:00:00
16.35,17.22,30.75,2020-11-07 11:00:00
14.93,15.6,27.84,2020-11-07 14:00:00
