segment,mean,median,max
2015-04-29-11,1.64,0.00,44.85
2015-04-29-12,0.00,0.00,0.00
2015-04-29-13,0.00,0.00,0.00
2015-04-29-14,0.00,0.00,0.00
2015-04-29-15,0.00,0.00,0.00
2015-04-29-16,0.00,0.00,0.00
2015-04-29-17,0.00,0.00,0.00
2015-04-29-18,0.00,0.00,0.00
2015-04-29-19,0.00,0.00,0.00
2015-04-29-20,0.00,0.00,0.00
2015-04-29-21,0.00,0.00,0.00
2015-04-29-22,0.00,0.00,0.00
2015-04-29-23,0.00,0.00,0.00
2015-08-16-0,0.00,0.00,0.00
2015-08-16-1,0.00,0.00,0.00
2015-08-16-2,0.00,0.00,0.00
2015-08-16-3,0.00,0.00,0.00
2015-08-16-4,0.00,0.00,0.00
2015-08-16-5,0.00,0.00,0.00
2015-08-16-6,0.00,0.00,0.00
2015-08-16-7,15.62,0.00,228.10
2015-08-16-8,71.09,55.29,230.92
2015-08-16-9,22.63,19.07,89.13
2015-08-16-10,8.77,6.97,31.01
2015-08-16-11,20.03,17.73,57.14
2015-08-16-12,8.13,0.00,56.67
2015-08-16-13,0.00,0.00,0.00
2015-08-16-14,0.00,0.00,0.00
2015-08-16-15,0.00,0.00,0.00
2015-08-16-16,0.00,0.00,0.00
2015-08-16-17,0.00,0.00,0.00
2015-08-16-18,0.00,0.00,0.00
2015-08-16-19,0.00,0.00,0.00
2015-08-16-20,0.00,0.00,0.00
2015-08-16-21,0.00,0.00,0.00
2015-08-16-22,0.00,0.00,0.00
2015-08-16-23,0.00,0.00,0.00
2015-08-17-0,0.00,0.00,0.00
2015-08-17-1,0.00,0.00,0.00
2015-08-17-2,0.00,0.00,0.00
2015-08-17-3,0.00,0.00,0.00
2015-08-17-4,0.00,0.00,0.00
2015-08-17-5,0.00,0.00,0.00
2015-08-17-6,0.00,0.00,0.00
2015-08-17-7,19.14,0.00,146.75
2015-08-17-8,100.48,94.32,239.45
2015-08-17-9,103.66,87.10,240.47
2015-08-17-10,55.50,39.22,197.68
2015-08-17-11,110.96,108.08,239.34
2015-08-17-12,4.77,0.00,121.41
2015-08-17-13,0.00,0.00,0.00
2015-08-17-14,0.00,0.00,0.00
2015-08-17-15,0.00,0.00,0.00
2015-08-17-16,0.00,0.00,0.00
2015-08-17-17,0.00,0.00,0.00
2015-08-17-18,0.00,0.00,0.00
2015-08-17-19,0.00,0.00,0.00
2015-08-17-20,0.00,0.00,0.00
2015-08-17-21,0.00,0.00,0.00
2015-08-17-22,0.00,0.00,0.00
2015-08-17-23,0.00,0.00,0.00
2015-08-18-0,0.00,0.00,0.00
2015-08-18-1,0.00,0.00,0.00
2015-08-18-2,0.00,0.00,0.00
2015-08-18-3,0.00,0.00,0.00
2015-08-18-4,0.00,0.00,0.00
2015-08-18-5,0.00,0.00,0.00
2015-08-18-6,0.00,0.00,0.00
2015-08-18-7,17.17,0.00,87.46
2015-08-18-8,24.95,20.64,87.81
2015-08-18-9,10.72,10.09,30.87
2015-08-18-10,7.04,6.57,21.77
2015-08-18-11,15.63,8.28,70.05
2015-08-18-12,13.43,0.00,69.59
2015-08-18-13,0.00,0.00,0.00
2015-08-18-14,0.00,0.00,0.00
2015-08-18-15,0.00,0.00,0.00
2015-08-18-16,0.00,0.00,0.00
2015-08-18-17,0.00,0.00,0.00
2015-08-18-18,0.00,0.00,0.00
2015-08-18-19,0.00,0.00,0.00
2015-08-18-20,0.00,0.00,0.00
2015-08-18-21,0.00,0.00,0.00
2015-08-18-22,0.00,0.00,0.00
2015-08-18-23,0.00,0.00,0.00
2015-08-19-0,0.00,0.00,0.00
2015-08-19-1,0.00,0.00,0.00
2015-08-19-2,0.00,0.00,0.00
2015-08-19-3,0.00,0.00,0.00
2015-08-19-4,0.00,0.00,0.00
2015-08-19-5,0.00,0.00,0.00
2015-08-19-6,0.00,0.00,0.00
2015-08-19-7,21.18,9.59,74.30
2015-08-19-8,15.99,14.20,52.93
2015-08-19-9,19.76,11.11,103.69
2015-08-19-10,28.58,24.91,86.26
2015-08-19-11,26.84,24.37,79.67
2015-08-19-12,16.38,0.00,78.67
2015-08-19-13,0.00,0.00,0.00
2015-08-19-14,0.00,0.00,0.00
2015-08-19-15,0.00,0.00,0.00
2015-08-19-16,0.00,0.00,0.00
2015-08-19-17,0.00,0.00,0.00
2015-08-19-18,0.00,0.00,0.00
2015-08-19-19,0.00,0.00,0.00
2015-08-19-20,0.00,0.00,0.00
2015-08-19-21,0.00,0.00,0.00
2015-08-19-22,0.00,0.00,0.00
2015-08-19-23,0.00,0.00,0.00
2015-08-20-0,0.00,0.00,0.00
2015-08-20-1,0.00,0.00,0.00
2015-08-20-2,0.00,0.00,0.00
2015-08-20-3,0.00,0.00,0.00
2015-08-20-4,0.00,0.00,0.00
2015-08-20-5,0.00,0.00,0.00
2015-08-20-6,0.00,0.00,0.00
2015-08-20-7,16.25,14.07,53.00
2015-08-20-8,22.04,21.68,48.76
2015-08-20-9,40.17,37.72,139.40
2015-08-20-10,39.24,37.93,121.16
2015-08-20-11,50.81,47.59,220.95
2015-08-20-12,17.30,0.00,106.33
2015-08-20-13,0.00,0.00,0.00
2015-08-20-14,0.00,0.00,0.00
2015-08-20-15,0.00,0.00,0.00
2015-08-20-16,0.00,0.00,0.00
2015-08-20-17,0.00,0.00,0.00
2015-08-20-18,0.00,0.00,0.00
2015-08-20-19,0.00,0.00,0.00
2015-08-20-20,0.00,0.00,0.00
2015-08-20-21,0.00,0.00,0.00
2015-08-20-22,0.00,0.00,0.00
2015-08-20-23,0.00,0.00,0.00
2015-08-21-0,0.00,0.00,0.00
2015-08-21-1,0.00,0.00,0.00
2015-08-21-2,0.00,0.00,0.00
2015-08-21-3,0.00,0.00,0.00
2015-08-21-4,0.00,0.00,0.00
2015-08-21-5,0.00,0.00,0.00
2015-08-21-6,0.00,0.00,0.00
2015-08-21-7,33.17,18.29,112.01
2015-08-21-8,24.78,16.81,112.90
2015-08-21-9,7.79,5.17,51.63
2015-08-21-10,6.62,4.17,33.73
2015-08-21-11,20.19,14.63,224.48
2015-08-21-12,17.33,0.00,222.71
2015-08-21-13,0.00,0.00,0.00
2015-08-21-14,0.00,0.00,0.00
2015-08-21-15,0.00,0.00,0.00
2015-08-21-16,0.00,0.00,0.00
2015-08-21-17,0.00,0.00,0.00
2015-08-21-18,0.00,0.00,0.00
2015-08-21-19,0.00,0.00,0.00
2015-08-21-20,0.00,0.00,0.00
2015-08-21-21,0.00,0.00,0.00
2015-08-21-22,0.00,0.00,0.00
2015-08-21-23,0.00,0.00,0.00
2015-08-22-0,0.00,0.00,0.00
2015-08-22-1,0.00,0.00,0.00
2015-08-22-2,0.00,0.00,0.00
2015-08-22-3,0.00,0.00,0.00
2015-08-22-4,0.00,0.00,0.00
2015-08-22-5,0.00,0.00,0.00
2015-08-22-6,0.00,0.00,0.00
2015-08-22-7,21.29,20.35,50.79
2015-08-22-8,16.86,17.52,35.34
2015-08-22-9,24.67,23.90,55.72
2015-08-22-10,54.98,37.19,218.28
2015-08-22-11,61.86,64.91,169.58
2015-08-22-12,15.59,0.00,72.46
2015-08-22-13,0.00,0.00,0.00
2015-08-22-14,0.00,0.00,0.00
2015-08-22-15,0.00,0.00,0.00
2015-08-22-16,0.00,0.00,0.00
2015-08-22-17,0.00,0.00,0.00
2015-08-22-18,0.00,0.00,0.00
2015-08-22-19,0.00,0.00,0.00
2015-08-22-20,0.00,0.00,0.00
2015-08-22-21,0.00,0.00,0.00
2015-08-22-22,0.00,0.00,0.00
2015-08-22-23,0.00,0.00,0.00
2015-08-23-0,0.00,0.00,0.00
2015-08-23-1,0.00,0.00,0.00
2015-08-23-2,0.00,0.00,0.00
2015-08-23-3,0.00,0.00,0.00
2015-08-23-4,0.00,0.00,0.00
2015-08-23-5,0.00,0.00,0.00
2015-08-23-6,0.00,0.00,0.00
2015-08-23-7,46.63,49.67,164.75
2015-08-23-8,53.55,41.49,229.33
2015-08-23-9,51.07,47.03,198.51
2015-08-23-10,46.07,11.02,233.81
2015-08-23-11,92.97,94.87,222.27
2015-08-23-12,70.14,75.03,161.83
2015-08-23-13,0.00,0.00,0.00
2015-08-23-14,0.00,0.00,0.00
2015-08-23-15,0.00,0.00,0.00
2015-08-23-16,0.00,0.00,0.00
2015-08-23-17,0.00,0.00,0.00
2015-08-23-18,0.00,0.00,0.00
2015-08-23-19,0.00,0.00,0.00
2015-08-23-20,0.00,0.00,0.00
2015-08-23-21,0.00,0.00,0.00
2015-08-23-22,0.00,0.00,0.00
2015-08-23-23,0.00,0.00,0.00
2015-08-24-0,0.00,0.00,0.00
2015-08-24-1,0.00,0.00,0.00
2015-08-24-2,0.00,0.00,0.00
2015-08-24-3,0.00,0.00,0.00
2015-08-24-4,0.00,0.00,0.00
2015-08-24-5,0.00,0.00,0.00
2015-08-24-6,0.20,0.00,9.36
2015-08-24-7,18.03,15.01,50.26
2015-08-24-8,6.51,5.89,29.24
2015-08-24-9,6.50,5.01,59.33
2015-08-24-10,4.33,4.11,17.88
2015-08-24-11,1.71,1.30,9.21
2015-08-24-12,15.98,12.29,53.28
2015-08-24-13,0.00,0.00,0.00
2015-08-24-14,0.00,0.00,0.00
2015-08-24-15,0.00,0.00,0.00
2015-08-24-16,0.00,0.00,0.00
2015-08-24-17,0.00,0.00,0.00
2015-08-24-18,0.00,0.00,0.00
2015-08-24-19,0.00,0.00,0.00
2015-08-24-20,0.00,0.00,0.00
2015-08-24-21,0.00,0.00,0.00
2015-08-24-22,0.00,0.00,0.00
2015-08-24-23,0.00,0.00,0.00
2015-08-25-0,0.00,0.00,0.00
2015-08-25-1,0.00,0.00,0.00
2015-08-25-2,0.00,0.00,0.00
2015-08-25-3,0.00,0.00,0.00
2015-08-25-4,0.00,0.00,0.00
2015-08-25-5,0.00,0.00,0.00
2015-08-25-6,0.00,0.00,0.00
2015-08-25-7,76.69,62.74,230.17
2015-08-25-8,71.16,61.61,244.40
2015-08-25-9,46.62,43.08,171.34
2015-08-25-10,19.18,18.63,51.92
2015-08-25-11,16.08,15.92,39.66
2015-08-25-12,21.41,20.25,86.29
2015-08-25-13,0.00,0.00,0.00
2015-08-25-14,0.00,0.00,0.00
2015-08-25-15,0.00,0.00,0.00
2015-08-25-16,0.00,0.00,0.00
2015-08-25-17,0.00,0.00,0.00
2015-08-25-18,0.00,0.00,0.00
2015-08-25-19,0.00,0.00,0.00
2015-08-25-20,0.00,0.00,0.00
2015-08-25-21,0.00,0.00,0.00
2015-08-25-22,0.00,0.00,0.00
2015-08-25-23,0.00,0.00,0.00
2015-08-26-0,0.00,0.00,0.00
2015-08-26-1,0.00,0.00,0.00
2015-08-26-2,0.00,0.00,0.00
2015-08-26-3,0.00,0.00,0.00
2015-08-26-4,0.00,0.00,0.00
2015-08-26-5,0.00,0.00,0.00
2015-08-26-6,17.97,0.00,141.10
2015-08-26-7,18.67,16.99,69.02
2015-08-26-8,21.03,17.70,62.09
2015-08-26-9,11.35,9.47,53.24
2015-08-26-10,38.25,32.51,129.14
2015-08-26-11,10.01,3.85,112.79
2015-08-26-12,14.63,10.26,57.24
2015-08-26-13,0.89,0.00,28.62
2015-08-26-14,0.00,0.00,0.00
2015-08-26-15,0.00,0.00,0.00
2015-08-26-16,0.00,0.00,0.00
2015-08-26-17,0.00,0.00,0.00
2015-08-26-18,0.00,0.00,0.00
2015-08-26-19,0.00,0.00,0.00
2015-08-26-20,0.00,0.00,0.00
2015-08-26-21,0.00,0.00,0.00
2015-08-26-22,0.00,0.00,0.00
2015-08-26-23,0.00,0.00,0.00
2015-08-27-0,0.00,0.00,0.00
2015-08-27-1,0.00,0.00,0.00
2015-08-27-2,0.00,0.00,0.00
2015-08-27-3,0.00,0.00,0.00
2015-08-27-4,0.00,0.00,0.00
2015-08-27-5,0.00,0.00,0.00
2015-08-27-6,4.33,0.00,56.03
2015-08-27-7,11.59,9.34,66.23
2015-08-27-8,14.34,9.35,67.96
2015-08-27-9,1.72,1.20,9.49
2015-08-27-10,0.95,0.30,11.08
2015-08-27-11,11.04,3.52,56.79
2015-08-27-12,12.15,11.48,49.69
2015-08-27-13,12.65,0.00,138.15
2015-08-27-14,0.00,0.00,0.00
2015-08-27-15,0.00,0.00,0.00
2015-08-27-16,0.00,0.00,0.00
2015-08-27-17,0.00,0.00,0.00
2015-08-27-18,0.00,0.00,0.00
2015-08-27-19,0.00,0.00,0.00
2015-08-27-20,0.00,0.00,0.00
2015-08-27-21,0.00,0.00,0.00
2015-08-27-22,0.00,0.00,0.00
2015-08-27-23,0.00,0.00,0.00
2015-08-28-0,0.00,0.00,0.00
2015-08-28-1,0.00,0.00,0.00
2015-08-28-2,0.00,0.00,0.00
2015-08-28-3,0.00,0.00,0.00
2015-08-28-4,0.00,0.00,0.00
2015-08-28-5,0.00,0.00,0.00
2015-08-28-6,1.19,0.00,40.08
2015-08-28-8,21.66,23.93,88.02
2015-08-28-9,48.14,31.11,247.59
2015-08-28-10,111.28,103.65,249.07
2015-08-28-11,98.50,95.64,248.39
2015-08-28-12,33.87,4.14,219.53
2015-08-28-13,0.00,0.00,0.00
2015-08-28-14,0.00,0.00,0.00
2015-08-28-15,0.00,0.00,0.00
2015-08-28-16,0.00,0.00,0.00
2015-08-28-17,0.00,0.00,0.00
2015-08-28-18,0.00,0.00,0.00
2015-08-28-19,0.00,0.00,0.00
2015-08-28-20,0.00,0.00,0.00
2015-08-28-21,0.00,0.00,0.00
2015-08-28-22,0.00,0.00,0.00
2015-08-28-23,0.00,0.00,0.00
2015-08-29-0,0.00,0.00,0.00
2015-08-29-1,0.00,0.00,0.00
2015-08-29-2,0.00,0.00,0.00
2015-08-29-3,0.00,0.00,0.00
2015-08-29-4,0.00,0.00,0.00
2015-08-29-5,0.00,0.00,0.00
2015-08-29-6,1.54,0.00,31.78
2015-08-29-8,21.41,20.34,106.40
2015-08-29-9,105.40,101.20,249.07
2015-08-29-10,95.28,102.96,189.45
2015-08-29-11,61.85,51.11,248.16
2015-08-29-12,17.67,18.59,43.16
2015-08-29-13,1.04,0.00,32.36
2015-08-29-14,0.00,0.00,0.00
2015-08-29-15,0.00,0.00,0.00
2015-08-29-16,0.00,0.00,0.00
2015-08-29-17,0.00,0.00,0.00
2015-08-29-18,0.00,0.00,0.00
2015-08-29-19,0.00,0.00,0.00
2015-08-29-20,0.00,0.00,0.00
2015-08-29-21,0.00,0.00,0.00
2015-08-29-22,0.00,0.00,0.00
2015-08-29-23,0.00,0.00,0.00
2015-08-30-0,0.00,0.00,0.00
2015-08-30-1,0.00,0.00,0.00
2015-08-30-2,0.00,0.00,0.00
2015-08-30-3,0.00,0.00,0.00
2015-08-30-4,0.00,0.00,0.00
2015-08-30-5,0.00,0.00,0.00
2015-08-30-6,2.34,0.00,31.50
2015-08-30-11,13.32,13.81,27.65
2015-08-30-12,14.67,15.38,32.15
2015-08-30-13,2.36,0.00,31.94
2015-08-30-14,0.00,0.00,0.00
2015-08-30-15,0.00,0.00,0.00
2015-08-30-16,0.00,0.00,0.00
2015-08-30-17,0.00,0.00,0.00
2015-08-30-18,0.00,0.00,0.00
2015-08-30-19,0.00,0.00,0.00
2015-08-30-20,0.00,0.00,0.00
2015-08-30-21,0.00,0.00,0.00
2015-08-30-22,0.00,0.00,0.00
2015-08-30-23,0.00,0.00,0.00
2015-09-01-0,0.00,0.00,0.00
2015-09-01-1,0.00,0.00,0.00
2015-09-01-2,0.00,0.00,0.00
2015-09-01-3,0.00,0.00,0.00
2015-09-01-4,0.00,0.00,0.00
2015-09-01-5,0.00,0.00,0.00
2015-09-01-6,5.21,0.00,34.14
2015-09-01-7,17.46,18.68,32.27
2015-09-01-8,14.03,14.23,26.21
2015-09-01-9,15.12,16.70,34.54
2015-09-01-13,0.64,0.00,46.29
2015-09-01-14,0.00,0.00,0.00
2015-09-01-15,0.00,0.00,0.00
2015-09-01-16,0.00,0.00,0.00
2015-09-01-17,0.00,0.00,0.00
2015-09-01-18,0.00,0.00,0.00
2015-09-01-19,0.00,0.00,0.00
2015-09-01-20,0.00,0.00,0.00
2015-09-01-21,0.00,0.00,0.00
2015-09-01-22,0.00,0.00,0.00
2015-09-01-23,0.00,0.00,0.00
2015-09-02-0,0.00,0.00,0.00
2015-09-02-1,0.00,0.00,0.00
2015-09-02-2,0.00,0.00,0.00
2015-09-02-3,0.00,0.00,0.00
2015-09-02-4,0.00,0.00,0.00
2015-09-02-5,0.00,0.00,0.00
2015-09-02-6,12.58,5.48,52.80
2015-09-02-7,10.71,9.04,33.24
2015-09-02-8,8.82,7.15,32.55
2015-09-02-9,10.31,8.94,67.38
2015-09-02-10,10.47,9.52,27.15
2015-09-02-11,13.32,13.28,36.41
2015-09-02-12,22.97,21.01,237.05
2015-09-02-13,4.94,0.00,214.79
2015-09-02-14,0.00,0.00,0.00
2015-09-02-15,0.00,0.00,0.00
2015-09-02-16,0.00,0.00,0.00
2015-09-02-17,0.00,0.00,0.00
2015-09-02-18,0.00,0.00,0.00
2015-09-02-19,0.00,0.00,0.00
2015-09-02-20,0.00,0.00,0.00
2015-09-02-21,0.00,0.00,0.00
2015-09-02-22,0.00,0.00,0.00
2015-09-02-23,0.00,0.00,0.00
2015-09-03-0,0.00,0.00,0.00
2015-09-03-1,0.00,0.00,0.00
2015-09-03-2,0.00,0.00,0.00
2015-09-03-3,0.00,0.00,0.00
2015-09-03-4,0.00,0.00,0.00
2015-09-03-5,0.00,0.00,0.00
2015-09-03-6,16.37,1.89,77.23
2015-09-03-7,20.69,19.48,59.51
2015-09-03-8,25.98,24.60,56.07
2015-09-03-9,29.63,27.03,123.07
2015-09-03-10,25.26,23.79,88.74
2015-09-03-11,21.58,23.20,59.02
2015-09-03-12,18.77,22.91,38.74
2015-09-03-13,2.22,0.00,35.02
2015-09-03-14,0.00,0.00,0.00
2015-09-03-15,0.00,0.00,0.00
2015-09-03-16,0.00,0.00,0.00
2015-09-03-17,0.00,0.00,0.00
2015-09-03-18,0.00,0.00,0.00
2015-09-03-19,0.00,0.00,0.00
2015-09-03-20,0.00,0.00,0.00
2015-09-03-21,0.00,0.00,0.00
2015-09-03-22,0.00,0.00,0.00
2015-09-03-23,0.00,0.00,0.00
2015-09-04-0,0.00,0.00,0.00
2015-09-04-1,0.00,0.00,0.00
2015-09-04-2,0.00,0.00,0.00
2015-09-04-3,0.00,0.00,0.00
2015-09-04-4,0.00,0.00,0.00
2015-09-04-5,0.00,0.00,0.00
2015-09-04-6,78.76,66.34,248.96
2015-09-04-7,96.52,86.36,248.96
2015-09-04-8,61.39,56.20,241.04
2015-09-04-9,85.26,62.97,249.07
2015-09-04-10,64.89,54.83,243.37
2015-09-04-11,54.50,30.36,216.03
2015-09-04-12,116.56,117.18,243.26
2015-09-04-13,26.10,0.00,214.33
2015-09-04-14,0.00,0.00,0.00
2015-09-04-15,0.00,0.00,0.00
2015-09-04-16,0.00,0.00,0.00
2015-09-04-17,0.00,0.00,0.00
2015-09-04-18,0.00,0.00,0.00
2015-09-04-19,0.00,0.00,0.00
2015-09-04-20,0.00,0.00,0.00
2015-09-04-21,0.00,0.00,0.00
2015-09-04-22,0.00,0.00,0.00
2015-09-04-23,0.00,0.00,0.00
2015-09-05-0,0.00,0.00,0.00
2015-09-05-1,0.00,0.00,0.00
2015-09-05-2,0.00,0.00,0.00
2015-09-05-3,0.00,0.00,0.00
2015-09-05-4,0.00,0.00,0.00
2015-09-05-5,0.00,0.00,0.00
2015-09-05-6,43.49,28.76,237.96
2015-09-05-7,54.04,53.80,238.26
2015-09-05-8,31.47,28.64,183.92
2015-09-05-9,33.21,24.67,193.11
2015-09-05-10,69.91,65.86,225.57
2015-09-05-11,45.71,41.07,135.74
2015-09-05-12,60.86,55.87,249.07
2015-09-05-13,34.33,0.00,244.14
2015-09-05-14,0.00,0.00,0.00
2015-09-05-15,0.00,0.00,0.00
2015-09-05-16,0.00,0.00,0.00
2015-09-05-17,0.00,0.00,0.00
2015-09-05-18,0.00,0.00,0.00
2015-09-05-19,0.00,0.00,0.00
2015-09-05-20,0.00,0.00,0.00
2015-09-05-21,0.00,0.00,0.00
2015-09-05-22,0.00,0.00,0.00
2015-09-05-23,0.00,0.00,0.00
2015-09-06-0,0.00,0.00,0.00
2015-09-06-1,0.00,0.00,0.00
2015-09-06-2,0.00,0.00,0.00
2015-09-06-3,0.00,0.00,0.00
2015-09-06-4,0.00,0.00,0.00
2015-09-06-5,0.00,0.00,0.00
2015-09-06-6,53.75,40.99,227.69
2015-09-06-7,36.19,34.01,203.74
2015-09-06-8,25.07,23.23,176.15
2015-09-06-9,58.47,39.27,243.49
2015-09-06-10,58.39,41.03,237.06
2015-09-06-11,80.09,67.98,212.37
2015-09-06-12,46.58,41.02,248.50
2015-09-06-13,19.67,0.00,241.38
2015-09-06-14,0.00,0.00,0.00
2015-09-06-15,0.00,0.00,0.00
2015-09-06-16,0.00,0.00,0.00
2015-09-06-17,0.00,0.00,0.00
2015-09-06-18,0.00,0.00,0.00
2015-09-06-19,0.00,0.00,0.00
2015-09-06-20,0.00,0.00,0.00
2015-09-06-21,0.00,0.00,0.00
2015-09-06-22,0.00,0.00,0.00
2015-09-06-23,0.00,0.00,0.00
2015-09-07-0,0.00,0.00,0.00
2015-09-07-1,0.00,0.00,0.00
2015-09-07-2,0.00,0.00,0.00
2015-09-07-3,0.00,0.00,0.00
2015-09-07-4,0.00,0.00,0.00
2015-09-07-5,0.00,0.00,0.00
2015-09-07-6,85.63,67.09,248.84
2015-09-07-7,64.70,60.23,207.93
2015-09-07-8,73.19,57.40,239.15
2015-09-07-9,68.08,54.34,238.26
2015-09-07-10,50.51,41.28,228.99
2015-09-07-11,20.46,19.96,66.02
2015-09-07-12,25.82,25.78,225.46
2015-09-07-13,20.42,0.00,239.72
2015-09-07-14,0.00,0.00,0.00
2015-09-07-15,0.00,0.00,0.00
2015-09-07-16,0.00,0.00,0.00
2015-09-07-17,0.00,0.00,0.00
2015-09-07-18,0.00,0.00,0.00
2015-09-07-19,0.00,0.00,0.00
2015-09-07-20,0.00,0.00,0.00
2015-09-07-21,0.00,0.00,0.00
2015-09-07-22,0.00,0.00,0.00
2015-09-07-23,0.00,0.00,0.00
2015-09-08-0,0.00,0.00,0.00
2015-09-08-1,0.00,0.00,0.00
2015-09-08-2,0.00,0.00,0.00
2015-09-08-3,0.00,0.00,0.00
2015-09-08-4,0.00,0.00,0.00
2015-09-08-5,1.40,0.00,41.18
2015-09-08-6,15.39,14.97,61.27
2015-09-08-7,14.00,12.44,42.43
2015-09-08-8,11.75,10.68,35.60
2015-09-08-9,12.78,12.78,31.09
2015-09-08-10,7.87,6.26,26.28
2015-09-08-11,4.88,4.17,21.18
2015-09-08-12,12.86,13.04,30.95
2015-09-08-13,7.88,0.00,32.09
2015-09-08-14,0.00,0.00,0.00
2015-09-08-15,0.00,0.00,0.00
2015-09-08-16,0.00,0.00,0.00
2015-09-08-17,0.00,0.00,0.00
2015-09-08-18,0.00,0.00,0.00
2015-09-08-19,0.00,0.00,0.00
2015-09-08-20,0.00,0.00,0.00
2015-09-08-21,0.00,0.00,0.00
2015-09-08-22,0.00,0.00,0.00
2015-09-08-23,0.00,0.00,0.00
2015-09-09-0,0.00,0.00,0.00
2015-09-09-1,0.00,0.00,0.00
2015-09-09-2,0.00,0.00,0.00
2015-09-09-3,0.00,0.00,0.00
2015-09-09-4,0.00,0.00,0.00
2015-09-09-5,1.33,0.00,56.02
2015-09-09-6,68.90,73.20,196.88
2015-09-09-7,109.39,102.90,240.17
2015-09-09-8,58.65,51.83,173.65
2015-09-09-9,68.86,53.99,249.07
2015-09-09-10,65.21,56.54,227.62
2015-09-09-11,32.16,25.35,117.48
2015-09-09-12,55.90,43.12,239.45
2015-09-09-13,10.69,2.69,39.72
2015-09-09-14,0.00,0.00,0.00
2015-09-09-15,0.00,0.00,0.00
2015-09-09-16,0.00,0.00,0.00
2015-09-09-17,0.00,0.00,0.00
2015-09-09-18,0.00,0.00,0.00
2015-09-09-19,0.00,0.00,0.00
2015-09-09-20,0.00,0.00,0.00
2015-09-09-21,0.00,0.00,0.00
2015-09-09-22,0.00,0.00,0.00
2015-09-09-23,0.00,0.00,0.00
2015-09-10-0,0.00,0.00,0.00
2015-09-10-1,0.00,0.00,0.00
2015-09-10-2,0.00,0.00,0.00
2015-09-10-3,0.00,0.00,0.00
2015-09-10-4,0.00,0.00,0.00
2015-09-10-5,3.51,0.00,61.09
2015-09-10-6,17.57,15.06,63.64
2015-09-10-7,9.63,8.90,33.67
2015-09-10-8,24.90,15.12,243.83
2015-09-10-9,47.09,30.50,222.17
2015-09-10-10,28.41,24.47,212.76
2015-09-10-11,13.79,14.54,49.37
2015-09-10-12,16.60,16.44,75.80
2015-09-10-13,14.54,16.72,43.39
2015-09-10-14,0.00,0.00,0.00
2015-09-10-15,0.00,0.00,0.00
2015-09-10-16,0.00,0.00,0.00
2015-09-10-17,0.00,0.00,0.00
2015-09-10-18,0.00,0.00,0.00
2015-09-10-19,0.00,0.00,0.00
2015-09-10-20,0.00,0.00,0.00
2015-09-10-21,0.00,0.00,0.00
2015-09-10-22,0.00,0.00,0.00
2015-09-10-23,0.00,0.00,0.00
2015-09-11-0,0.00,0.00,0.00
2015-09-11-1,0.00,0.00,0.00
2015-09-11-2,0.00,0.00,0.00
2015-09-11-3,0.00,0.00,0.00
2015-09-11-4,0.00,0.00,0.00
2015-09-11-5,3.76,0.00,51.02
2015-09-11-6,27.90,25.46,75.64
2015-09-11-7,36.70,36.59,136.05
2015-09-11-8,70.18,15.30,249.07
2015-09-11-9,126.17,117.14,241.00
2015-09-11-10,45.11,25.13,221.74
2015-09-11-11,103.28,91.24,249.07
2015-09-11-12,100.08,100.30,217.97
2015-09-11-13,34.79,3.85,225.93
2015-09-11-14,0.00,0.00,0.00
2015-09-11-15,0.00,0.00,0.00
2015-09-11-16,0.00,0.00,0.00
2015-09-11-17,0.00,0.00,0.00
2015-09-11-18,0.00,0.00,0.00
2015-09-11-19,0.00,0.00,0.00
2015-09-11-20,0.00,0.00,0.00
2015-09-11-21,0.00,0.00,0.00
2015-09-11-22,0.00,0.00,0.00
2015-09-11-23,0.00,0.00,0.00
2015-09-12-0,0.00,0.00,0.00
2015-09-12-1,0.00,0.00,0.00
2015-09-12-2,0.00,0.00,0.00
2015-09-12-3,0.00,0.00,0.00
2015-09-12-4,0.00,0.00,0.00
2015-09-12-5,6.68,0.00,54.25
2015-09-12-6,18.51,15.49,170.49
2015-09-12-7,84.05,71.87,229.29
2015-09-12-8,50.60,44.78,179.74
2015-09-12-9,110.62,106.35,229.29
2015-09-12-10,64.63,63.82,169.61
2015-09-12-11,25.99,23.98,103.91
2015-09-12-12,15.39,16.49,46.39
2015-09-12-13,28.00,27.17,78.80
2015-09-12-14,1.24,0.00,31.56
2015-09-12-15,0.00,0.00,0.00
2015-09-12-16,0.00,0.00,0.00
2015-09-12-17,0.00,0.00,0.00
2015-09-12-18,0.00,0.00,0.00
2015-09-12-19,0.00,0.00,0.00
2015-09-12-20,0.00,0.00,0.00
2015-09-12-21,0.00,0.00,0.00
2015-09-12-22,0.00,0.00,0.00
2015-09-12-23,0.00,0.00,0.00
2015-09-13-0,0.00,0.00,0.00
2015-09-13-1,0.00,0.00,0.00
2015-09-13-2,0.00,0.00,0.00
2015-09-13-3,0.00,0.00,0.00
2015-09-13-4,0.00,0.00,0.00
2015-09-13-5,6.48,0.00,30.98
2015-09-13-6,4.45,2.73,27.16
2015-09-13-7,11.15,5.34,193.69
2015-09-13-8,50.71,47.19,196.91
2015-09-13-9,51.25,47.36,182.33
2015-09-13-10,46.05,48.15,154.01
2015-09-13-11,29.30,26.19,149.34
2015-09-13-12,18.27,16.70,47.89
2015-09-13-13,35.22,32.23,103.14
